"game_id","team","opponent","points_for","points_against","home","winner","win","offensive_epa","success_rate","explosive_rate","yards_per_play","pass_rate","rush_rate","red_zone_td_rate","turnovers","fourth_down_attempts","third_down_conv_rate","fourth_down_conv_rate"
"2021_11_HOU_TEN","TEN","HOU",13,22,1,"HOU",0,-0.183014060856089,0.478723404255319,0.0526315789473684,4.51612903225806,0.580645161290323,0.268817204301075,0.0210526315789474,4,4,0.4,0.5
"2021_11_IND_BUF","BUF","IND",15,41,1,"IND",0,-0.187771151472479,0.472222222222222,0.0547945205479452,4.47142857142857,0.585714285714286,0.2,0.0273972602739726,4,0,0.5,NA
"2021_11_MIA_NYJ","NYJ","MIA",17,24,1,"MIA",0,-0.0671709120835118,0.467532467532468,0.0909090909090909,5,0.539473684210526,0.236842105263158,0.012987012987013,1,1,0.5,1
"2021_11_NE_ATL","ATL","NE",0,25,1,"NE",0,-0.511344675373698,0.347826086956522,0.0289855072463768,2.39130434782609,0.521739130434783,0.231884057971014,0,4,2,0.181818181818182,0.5
"2021_11_NO_PHI","PHI","NO",40,29,1,"PHI",1,-0.0203101435425711,0.42,0.0891089108910891,3.8,0.27,0.5,0.0198019801980198,1,0,0.571428571428571,NA
"2021_11_NYG_TB","TB","NYG",30,10,1,"TB",1,0.0460320745436309,0.526881720430108,0.0425531914893617,4.3695652173913,0.532608695652174,0.293478260869565,0.0319148936170213,1,1,0.461538461538462,1
"2021_11_PIT_LAC","LAC","PIT",41,37,1,"LAC",1,0.0866742197280897,0.53125,0.0927835051546392,5.61052631578947,0.452631578947368,0.273684210526316,0.0412371134020619,1,1,0.583333333333333,0
"2021_11_SF_JAX","JAX","SF",10,30,1,"SF",0,-0.0655821828932449,0.403225806451613,0.032258064516129,3.27868852459016,0.459016393442623,0.262295081967213,0.0161290322580645,1,1,0.454545454545455,1
"2021_11_WAS_CAR","CAR","WAS",21,27,1,"WAS",0,0.0684155387454468,0.454545454545455,0.0606060606060606,4.5,0.424242424242424,0.318181818181818,0.0151515151515152,0,3,0.222222222222222,0.333333333333333
"2021_12_ATL_JAX","JAX","ATL",14,21,1,"ATL",0,-0.0446854654701262,0.470588235294118,0.0941176470588235,4.27380952380952,0.523809523809524,0.333333333333333,0.0117647058823529,2,2,0.5625,0
"2021_12_BUF_NO","NO","BUF",6,31,1,"BUF",0,-0.366892860479815,0.222222222222222,0.0273972602739726,2.67605633802817,0.464788732394366,0.352112676056338,0.0136986301369863,1,3,0.357142857142857,0.333333333333333
"2021_12_CAR_MIA","MIA","CAR",33,10,1,"MIA",1,0.0261149094480075,0.422222222222222,0.032967032967033,3.53932584269663,0.370786516853933,0.438202247191011,0.032967032967033,1,2,0.428571428571429,1
"2021_12_CHI_DET","DET","CHI",14,16,1,"CHI",0,-0.139477248340964,0.378787878787879,0.0447761194029851,3.62121212121212,0.393939393939394,0.287878787878788,0.0149253731343284,1,0,0.4,NA
"2021_12_CLE_BAL","BAL","CLE",16,10,1,"BAL",1,-0.0824241943393529,0.408602150537634,0.0425531914893617,3.29347826086957,0.369565217391304,0.467391304347826,0.0106382978723404,4,1,0.466666666666667,1
"2021_12_LAC_DEN","DEN","LAC",28,13,1,"DEN",1,0.074183566421079,0.405405405405405,0.08,4.13698630136986,0.356164383561644,0.452054794520548,0.04,1,0,0.727272727272727,NA
"2021_12_LA_GB","GB","LA",36,28,1,"GB",1,0.0512563594709565,0.411764705882353,0.0388349514563107,3.95049504950495,0.465346534653465,0.316831683168317,0.029126213592233,1,2,0.368421052631579,1
"2021_12_LV_DAL","DAL","LV",33,36,1,"LV",0,0.0690526505188072,0.418367346938776,0.0505050505050505,4.52577319587629,0.505154639175258,0.216494845360825,0.0202020202020202,0,0,0.230769230769231,NA
"2021_12_MIN_SF","SF","MIN",34,26,1,"SF",1,0.0728675634805514,0.477272727272727,0.123595505617978,4.80681818181818,0.318181818181818,0.443181818181818,0.0449438202247191,1,0,0.416666666666667,NA
"2021_12_NYJ_HOU","HOU","NYJ",14,21,1,"NYJ",0,-0.242344207663772,0.305555555555556,0.0684931506849315,2.84507042253521,0.436619718309859,0.338028169014085,0.0136986301369863,1,2,0.428571428571429,0.5
"2021_12_PHI_NYG","NYG","PHI",13,7,1,"NYG",1,-0.102962446234171,0.397260273972603,0.0405405405405405,3.66666666666667,0.430555555555556,0.375,0.0135135135135135,0,1,0.25,1
"2021_12_PIT_CIN","CIN","PIT",41,10,1,"CIN",1,0.159321791483142,0.542168674698795,0.0481927710843374,4.5679012345679,0.333333333333333,0.469135802469136,0.036144578313253,1,1,0.454545454545455,1
"2021_12_SEA_WAS","WAS","SEA",17,15,1,"WAS",1,-0.00292912582222967,0.515151515151515,0.04,3.84536082474227,0.371134020618557,0.45360824742268,0.02,1,2,0.384615384615385,0.5
"2021_12_TB_IND","IND","TB",31,38,1,"TB",0,0.0237670210018982,0.471264367816092,0.0909090909090909,4.55813953488372,0.546511627906977,0.232558139534884,0.0340909090909091,4,2,0.454545454545455,1
"2021_12_TEN_NE","NE","TEN",36,13,1,"NE",1,0.233045317145917,0.506849315068493,0.121621621621622,5.3972602739726,0.465753424657534,0.328767123287671,0.027027027027027,0,0,0.4,NA
"2021_13_ARI_CHI","CHI","ARI",22,33,1,"ARI",0,-0.0798281258895407,0.41304347826087,0.043010752688172,3.63736263736264,0.494505494505495,0.296703296703297,0.032258064516129,4,4,0.4,1
"2021_13_BAL_PIT","PIT","BAL",20,19,1,"PIT",1,0.0769203108109345,0.472972972972973,0.0533333333333333,4.42465753424658,0.452054794520548,0.342465753424658,0.0133333333333333,0,0,0.416666666666667,NA
"2021_13_DAL_NO","NO","DAL",17,27,1,"DAL",0,-0.268816638112631,0.359550561797753,0.0786516853932584,4.6551724137931,0.494252873563218,0.298850574712644,0,4,1,0.357142857142857,1
"2021_13_DEN_KC","KC","DEN",22,9,1,"KC",1,0.0738931523671386,0.422535211267606,0.0694444444444444,3.81428571428571,0.428571428571429,0.342857142857143,0.0138888888888889,2,0,0.416666666666667,NA
"2021_13_IND_HOU","HOU","IND",0,31,1,"IND",0,-0.525127895704689,0.227272727272727,0.0151515151515152,2.16923076923077,0.476923076923077,0.292307692307692,0,2,3,0.25,0
"2021_13_JAX_LA","LA","JAX",37,7,1,"LA",1,0.22733898091611,0.536585365853659,0.0731707317073171,5.16049382716049,0.481481481481481,0.333333333333333,0.0365853658536585,0,1,0.416666666666667,1
"2021_13_LAC_CIN","CIN","LAC",22,41,1,"LAC",0,-0.263338701091431,0.336842105263158,0.0833333333333333,3.82795698924731,0.494623655913978,0.279569892473118,0.0208333333333333,4,1,0.5,0
"2021_13_MIN_DET","DET","MIN",29,27,1,"DET",1,-0.010032400603946,0.461538461538462,0.0760869565217391,4.13333333333333,0.488888888888889,0.3,0.0217391304347826,2,3,0.181818181818182,0.333333333333333
"2021_13_NE_BUF","BUF","NE",10,14,1,"NE",0,-0.139935166214798,0.342465753424658,0.0405405405405405,3.15068493150685,0.438356164383562,0.342465753424658,0.0135135135135135,2,1,0.307692307692308,0
"2021_13_NYG_MIA","MIA","NYG",20,9,1,"MIA",1,-0.0328431388469381,0.453488372093023,0.0229885057471264,3.45348837209302,0.5,0.290697674418605,0.0229885057471264,0,0,0.4,NA
"2021_13_PHI_NYJ","NYJ","PHI",18,33,1,"PHI",0,0.0288042392391478,0.402777777777778,0.0410958904109589,3.90277777777778,0.569444444444444,0.236111111111111,0.0410958904109589,1,3,0.333333333333333,0.666666666666667
"2021_13_SF_SEA","SEA","SF",30,23,1,"SEA",1,-0.0488640717464601,0.423913043478261,0.0645161290322581,3.63333333333333,0.455555555555556,0.3,0.032258064516129,3,2,0.333333333333333,1
"2021_13_TB_ATL","ATL","TB",17,30,1,"TB",0,-0.0607153571461673,0.422222222222222,0.0659340659340659,4.31818181818182,0.522727272727273,0.261363636363636,0.010989010989011,1,0,0.529411764705882,NA
"2021_13_WAS_LV","LV","WAS",15,17,1,"WAS",0,0.0256217533279743,0.457142857142857,0.0704225352112676,4.42857142857143,0.585714285714286,0.228571428571429,0.0140845070422535,0,0,0.25,NA
"2021_14_ATL_CAR","CAR","ATL",21,29,1,"ATL",0,-0.138179691782543,0.474358974358974,0.0769230769230769,4.28205128205128,0.461538461538462,0.333333333333333,0.0384615384615385,3,3,0.363636363636364,0.333333333333333
"2021_14_BAL_CLE","CLE","BAL",24,22,1,"CLE",1,-0.0943401426184345,0.397590361445783,0.0595238095238095,3.53658536585366,0.390243902439024,0.353658536585366,0.0238095238095238,1,0,0.461538461538462,NA
"2021_14_BUF_TB","TB","BUF",33,27,1,"TB",1,0.143937985657293,0.465346534653465,0.0784313725490196,5.03092783505155,0.494845360824742,0.298969072164948,0.0196078431372549,0,1,0.5,0
"2021_14_CHI_GB","GB","CHI",45,30,1,"GB",1,0.0868704042398526,0.530120481927711,0.119047619047619,5.35365853658537,0.48780487804878,0.292682926829268,0.0357142857142857,0,1,0.4,1
"2021_14_DAL_WAS","WAS","DAL",20,27,1,"DAL",0,-0.32354509410392,0.333333333333333,0.0459770114942529,2.65882352941176,0.470588235294118,0.282352941176471,0.0114942528735632,4,2,0.214285714285714,0.5
"2021_14_DET_DEN","DEN","DET",38,10,1,"DEN",1,0.251465031565854,0.555555555555556,0.0864197530864197,4.475,0.325,0.4875,0.0617283950617284,0,1,0.666666666666667,1
"2021_14_JAX_TEN","TEN","JAX",20,0,1,"TEN",1,-0.0430649028972379,0.404761904761905,0.0352941176470588,3.16867469879518,0.421686746987952,0.409638554216867,0.0235294117647059,0,0,0.4,NA
"2021_14_LA_ARI","ARI","LA",23,30,1,"LA",0,-0.0205594669452629,0.427083333333333,0.0824742268041237,4.75531914893617,0.563829787234043,0.234042553191489,0.0206185567010309,2,4,0.533333333333333,0.5
"2021_14_LV_KC","KC","LV",48,9,1,"KC",1,0.334353434357439,0.575,0.0740740740740741,4.76923076923077,0.346153846153846,0.384615384615385,0.037037037037037,0,0,0.692307692307692,NA
"2021_14_NO_NYJ","NYJ","NO",9,30,1,"NO",0,-0.208924009498044,0.317073170731707,0.0481927710843374,3.1219512195122,0.548780487804878,0.207317073170732,0,0,3,0.214285714285714,0.333333333333333
"2021_14_NYG_LAC","LAC","NYG",37,21,1,"LAC",1,0.125315851359975,0.511111111111111,0.0769230769230769,4.80681818181818,0.375,0.420454545454545,0.032967032967033,0,0,0.538461538461538,NA
"2021_14_PIT_MIN","MIN","PIT",36,28,1,"MIN",1,-0.0539116039619919,0.409090909090909,0.113636363636364,5.26436781609195,0.35632183908046,0.413793103448276,0.0227272727272727,2,1,0.357142857142857,1
"2021_14_SEA_HOU","HOU","SEA",13,33,1,"SEA",0,-0.101669058021737,0.43,0.0198019801980198,3.87755102040816,0.520408163265306,0.255102040816327,0.0099009900990099,0,2,0.230769230769231,0
"2021_14_SF_CIN","CIN","SF",23,26,1,"SF",0,0.0437046403472212,0.416666666666667,0.0941176470588235,4.72619047619048,0.464285714285714,0.30952380952381,0.0117647058823529,0,1,0.307692307692308,1
"2021_15_ARI_DET","DET","ARI",30,12,1,"DET",1,0.0767119880001978,0.44578313253012,0.0602409638554217,4.17283950617284,0.345679012345679,0.419753086419753,0.0120481927710843,1,1,0.461538461538462,1
"2021_15_ATL_SF","SF","ATL",31,13,1,"SF",1,0.118095822185538,0.47887323943662,0.154929577464789,5.59154929577465,0.338028169014085,0.450704225352113,0.0563380281690141,1,0,0.545454545454545,NA
"2021_15_CAR_BUF","BUF","CAR",31,14,1,"BUF",1,0.05938293915082,0.465116279069767,0.0574712643678161,3.71428571428571,0.452380952380952,0.321428571428571,0.0459770114942529,1,1,0.428571428571429,1
"2021_15_CIN_DEN","DEN","CIN",10,15,1,"CIN",0,-0.0883380125475561,0.422222222222222,0.0777777777777778,3.28089887640449,0.415730337078652,0.382022471910112,0,1,1,0.4375,0
"2021_15_DAL_NYG","NYG","DAL",6,21,1,"DAL",0,-0.236656100257105,0.367088607594937,0.0379746835443038,3.87179487179487,0.474358974358974,0.307692307692308,0,4,3,0.428571428571429,0.333333333333333
"2021_15_GB_BAL","BAL","GB",30,31,1,"GB",0,0.160214315197684,0.488095238095238,0.0833333333333333,4.21428571428571,0.5,0.30952380952381,0.0476190476190476,0,4,0.538461538461538,0.5
"2021_15_HOU_JAX","JAX","HOU",16,30,1,"HOU",0,-0.0991586788496831,0.36046511627907,0.0689655172413793,3.52380952380952,0.488095238095238,0.297619047619048,0.0114942528735632,0,3,0.214285714285714,0.666666666666667
"2021_15_KC_LAC","LAC","KC",28,34,1,"KC",0,0.035003801094333,0.473118279569892,0.0638297872340425,4.65217391304348,0.423913043478261,0.423913043478261,0.0425531914893617,2,5,0.461538461538462,0.4
"2021_15_LV_CLE","CLE","LV",14,16,1,"LV",0,-0.083529612126919,0.338028169014085,0.0416666666666667,3.32394366197183,0.422535211267606,0.338028169014085,0.0277777777777778,0,1,0.428571428571429,1
"2021_15_MIN_CHI","CHI","MIN",9,17,1,"MIN",0,-0.162787741838733,0.44578313253012,0.0714285714285714,4.45783132530121,0.506024096385542,0.337349397590361,0.0119047619047619,2,5,0.166666666666667,0.4
"2021_15_NE_IND","IND","NE",27,17,1,"IND",1,-0.060086523908212,0.446153846153846,0.0909090909090909,4.23076923076923,0.2,0.6,0.0151515151515152,1,3,0.2,1
"2021_15_NO_TB","TB","NO",0,9,1,"NO",0,-0.327337532994782,0.329545454545455,0.0449438202247191,3.43181818181818,0.590909090909091,0.238636363636364,0,2,1,0.315789473684211,0
"2021_15_NYJ_MIA","MIA","NYJ",31,24,1,"MIA",1,-0.0376366403175868,0.454545454545455,0.101123595505618,4.40697674418605,0.325581395348837,0.488372093023256,0.0449438202247191,3,3,0.416666666666667,0.666666666666667
"2021_15_SEA_LA","LA","SEA",20,10,1,"LA",1,-0.00973252262001493,0.392405063291139,0.1,4.31168831168831,0.428571428571429,0.376623376623377,0.0125,1,1,0.5,0
"2021_15_TEN_PIT","PIT","TEN",19,13,1,"PIT",1,-0.188672527461853,0.391304347826087,0.0142857142857143,2.54545454545455,0.424242424242424,0.257575757575758,0.0142857142857143,0,0,0.181818181818182,NA
"2021_15_WAS_PHI","PHI","WAS",27,17,1,"PHI",1,0.0771459234929543,0.511904761904762,0.119047619047619,6.25301204819277,0.349397590361446,0.493975903614458,0.0357142857142857,2,1,0.538461538461538,0
"2021_16_BAL_CIN","CIN","BAL",41,21,1,"CIN",1,0.282340037614743,0.50561797752809,0.1,6.53409090909091,0.556818181818182,0.238636363636364,0.0444444444444444,0,2,0.5,1
"2021_16_BUF_NE","NE","BUF",21,33,1,"BUF",0,0.0505772001180743,0.423076923076923,0.0769230769230769,3.74025974025974,0.428571428571429,0.350649350649351,0.0384615384615385,2,6,0.1,0.833333333333333
"2021_16_CHI_SEA","SEA","CHI",24,25,1,"CHI",0,0.0170967018004248,0.418918918918919,0.0945945945945946,4.66197183098592,0.408450704225352,0.338028169014085,0.0135135135135135,0,1,0.3,0
"2021_16_CLE_GB","GB","CLE",24,22,1,"GB",1,0.0898299308895653,0.5,0.051948051948052,4.2027027027027,0.459459459459459,0.324324324324324,0.038961038961039,0,1,0.3,1
"2021_16_DEN_LV","LV","DEN",17,13,1,"LV",1,-0.0690064028283319,0.45,0.0617283950617284,4.38461538461539,0.346153846153846,0.512820512820513,0.0246913580246914,3,1,0.5,1
"2021_16_DET_ATL","ATL","DET",20,16,1,"ATL",1,0.0836441062996663,0.423728813559322,0.0166666666666667,4.45614035087719,0.473684210526316,0.315789473684211,0.0333333333333333,1,1,0.25,1
"2021_16_IND_ARI","ARI","IND",16,22,1,"IND",0,-0.116775065811663,0.4125,0.075,4.78481012658228,0.544303797468354,0.265822784810127,0.0125,0,3,0.461538461538462,0.333333333333333
"2021_16_JAX_NYJ","NYJ","JAX",26,21,1,"NYJ",1,0.178518414609228,0.520547945205479,0.135135135135135,5.18055555555556,0.319444444444444,0.5,0.0135135135135135,0,5,0.333333333333333,0.6
"2021_16_LAC_HOU","HOU","LAC",41,29,1,"HOU",1,0.215073713368029,0.465909090909091,0.101123595505618,5.08139534883721,0.325581395348837,0.418604651162791,0.0224719101123595,0,0,0.692307692307692,NA
"2021_16_LA_MIN","MIN","LA",23,30,1,"LA",0,-0.165533157192656,0.382716049382716,0.0740740740740741,4.45679012345679,0.506172839506173,0.271604938271605,0.0246913580246914,1,1,0.166666666666667,1
"2021_16_MIA_NO","NO","MIA",3,20,1,"MIA",0,-0.523759687543541,0.238805970149254,0.0441176470588235,2.48484848484848,0.424242424242424,0.348484848484849,0,2,3,0,0.333333333333333
"2021_16_NYG_PHI","PHI","NYG",34,10,1,"PHI",1,-0.045009176488357,0.4375,0.075,4.10126582278481,0.379746835443038,0.379746835443038,0.0375,0,1,0.384615384615385,0
"2021_16_PIT_KC","KC","PIT",36,10,1,"KC",1,0.129331004057064,0.494117647058824,0.0470588235294118,4.53571428571429,0.380952380952381,0.416666666666667,0.0470588235294118,0,1,0.363636363636364,1
"2021_16_SF_TEN","TEN","SF",20,17,1,"TEN",1,0.0220658150915856,0.371794871794872,0.0512820512820513,3.65789473684211,0.447368421052632,0.315789473684211,0.0256410256410256,0,0,0.5625,NA
"2021_16_TB_CAR","CAR","TB",6,32,1,"TB",0,-0.24144764171362,0.32183908045977,0.0340909090909091,3.21176470588235,0.611764705882353,0.176470588235294,0,1,2,0.388888888888889,0
"2021_16_WAS_DAL","DAL","WAS",56,14,1,"DAL",1,0.294106127647711,0.51685393258427,0.0777777777777778,5.64772727272727,0.511363636363636,0.318181818181818,0.0666666666666667,0,1,0.666666666666667,1
"2021_17_ARI_DAL","DAL","ARI",22,25,1,"ARI",0,-0.00626154606877095,0.469135802469136,0.0493827160493827,3.83544303797468,0.518987341772152,0.215189873417722,0.0246913580246914,1,3,0.272727272727273,1
"2021_17_ATL_BUF","BUF","ATL",29,15,1,"BUF",1,0.100910348712532,0.481927710843373,0.0833333333333333,4.35802469135802,0.345679012345679,0.54320987654321,0.0476190476190476,3,1,0.583333333333333,1
"2021_17_CAR_NO","NO","CAR",18,10,1,"NO",1,-0.152150727696883,0.361111111111111,0.0684931506849315,3.88888888888889,0.416666666666667,0.388888888888889,0.0136986301369863,0,0,0.384615384615385,NA
"2021_17_CLE_PIT","PIT","CLE",26,14,1,"PIT",1,-0.044290460003735,0.375,0.0412371134020619,3.11458333333333,0.5,0.322916666666667,0.0103092783505155,1,2,0.277777777777778,0.5
"2021_17_DEN_LAC","LAC","DEN",34,13,1,"LAC",1,0.209051891343651,0.525,0.037037037037037,4.31645569620253,0.392405063291139,0.443037974683544,0.0246913580246914,1,1,0.6,1
"2021_17_DET_SEA","SEA","DET",51,29,1,"SEA",1,0.273207442561957,0.595505617977528,0.111111111111111,5.64772727272727,0.340909090909091,0.465909090909091,0.0666666666666667,0,1,0.583333333333333,1
"2021_17_HOU_SF","SF","HOU",23,7,1,"SF",1,0.00216746241917191,0.421052631578947,0.118421052631579,5.54666666666667,0.32,0.493333333333333,0.0131578947368421,1,2,0.384615384615385,0
"2021_17_JAX_NE","NE","JAX",50,10,1,"NE",1,0.331185939971526,0.632183908045977,0.0681818181818182,5.54117647058824,0.4,0.435294117647059,0.0795454545454545,0,0,0.8,NA
"2021_17_KC_CIN","CIN","KC",34,31,1,"CIN",1,0.237563923167338,0.465909090909091,0.0674157303370786,5.52325581395349,0.511627906976744,0.22093023255814,0.0224719101123595,0,1,0.4,1
"2021_17_LA_BAL","BAL","LA",19,20,1,"LA",0,-0.0135051250435028,0.453488372093023,0.0689655172413793,3.80232558139535,0.430232558139535,0.372093023255814,0,2,3,0.285714285714286,1
"2021_17_LV_IND","IND","LV",20,23,1,"LV",0,-0.031735477818646,0.418918918918919,0.0533333333333333,3.58904109589041,0.383561643835616,0.356164383561644,0.0133333333333333,0,1,0.272727272727273,1
"2021_17_MIA_TEN","TEN","MIA",34,3,1,"TEN",1,0.114790885725463,0.430379746835443,0.0886075949367089,4,0.246753246753247,0.519480519480519,0.0253164556962025,0,1,0.466666666666667,1
"2021_17_MIN_GB","GB","MIN",37,10,1,"GB",1,0.19134309590628,0.586206896551724,0.0681818181818182,5.59302325581395,0.488372093023256,0.372093023255814,0.0454545454545455,0,1,0.538461538461538,0
"2021_17_NYG_CHI","CHI","NYG",29,3,1,"CHI",1,-0.0941401165670929,0.395061728395062,0.0246913580246914,3.1125,0.475,0.3375,0.037037037037037,2,3,0.375,0.666666666666667
"2021_17_PHI_WAS","WAS","PHI",16,20,1,"PHI",0,0.020807050892862,0.526315789473684,0.0526315789473684,4.10526315789474,0.513157894736842,0.289473684210526,0.0131578947368421,1,1,0.6,0
"2021_17_TB_NYJ","NYJ","TB",24,28,1,"TB",0,0.112772590086558,0.474358974358974,0.113924050632911,4.92105263157895,0.447368421052632,0.342105263157895,0.0379746835443038,1,1,0.545454545454545,0
"2021_18_CAR_TB","TB","CAR",41,17,1,"TB",1,0.175102320101937,0.506493506493506,0.102564102564103,5.45333333333333,0.533333333333333,0.266666666666667,0.0512820512820513,0,1,0.363636363636364,1
"2021_18_CHI_MIN","MIN","CHI",31,17,1,"MIN",1,-0.056427451486291,0.384615384615385,0.121212121212121,5.171875,0.390625,0.34375,0,0,0,0.538461538461538,NA
"2021_18_CIN_CLE","CLE","CIN",21,16,1,"CLE",1,-0.061541230358627,0.512820512820513,0.113924050632911,4.88311688311688,0.324675324675325,0.532467532467532,0.0253164556962025,2,1,0.5,0
"2021_18_DAL_PHI","PHI","DAL",26,51,1,"DAL",0,0.0500145659442791,0.406593406593407,0.0769230769230769,3.5,0.422222222222222,0.366666666666667,0.021978021978022,1,3,0.555555555555556,1
"2021_18_GB_DET","DET","GB",37,30,1,"DET",1,0.117955627009999,0.466666666666667,0.105263157894737,5.38666666666667,0.44,0.346666666666667,0.0263157894736842,0,3,0.363636363636364,0.666666666666667
"2021_18_IND_JAX","JAX","IND",26,11,1,"JAX",1,0.0489774385081408,0.444444444444444,0.0365853658536585,3.92592592592593,0.407407407407407,0.382716049382716,0.024390243902439,0,1,0.466666666666667,1
"2021_18_KC_DEN","DEN","KC",24,28,1,"KC",0,0.0859161320302748,0.471428571428571,0.1,5.2,0.371428571428571,0.4,0.0285714285714286,1,0,0.583333333333333,NA
"2021_18_LAC_LV","LV","LAC",35,32,1,"LV",1,0.139260205100867,0.464646464646465,0.09,3.53061224489796,0.418367346938776,0.346938775510204,0.03,1,1,0.470588235294118,1
"2021_18_NE_MIA","MIA","NE",33,24,1,"MIA",1,0.102121867502245,0.438202247191011,0.0555555555555556,3.42528735632184,0.264367816091954,0.494252873563218,0.0222222222222222,0,1,0.466666666666667,0
"2021_18_NO_ATL","ATL","NO",20,30,1,"NO",0,-0.126582612627204,0.390625,0.078125,4.015625,0.5625,0.1875,0.03125,3,3,0.3,0.666666666666667
"2021_18_NYJ_BUF","BUF","NYJ",27,10,1,"BUF",1,-0.0536987087634793,0.414141414141414,0.08,4.37113402061856,0.474226804123711,0.34020618556701,0.03,0,1,0.444444444444444,0
"2021_18_PIT_BAL","BAL","PIT",13,16,1,"PIT",0,-0.185186719074484,0.422222222222222,0.0989010989010989,4.32954545454545,0.397727272727273,0.409090909090909,0,3,2,0.214285714285714,0.5
"2021_18_SEA_ARI","ARI","SEA",30,38,1,"SEA",0,-0.0235454735314839,0.45360824742268,0.0515463917525773,3.17708333333333,0.458333333333333,0.291666666666667,0.0206185567010309,1,2,0.5,0.5
"2021_18_SF_LA","LA","SF",24,27,1,"SF",0,0.0279079450396981,0.3625,0.0617283950617284,3.35443037974684,0.468354430379747,0.341772151898734,0.037037037037037,2,1,0.588235294117647,1
"2021_18_TEN_HOU","HOU","TEN",25,28,1,"TEN",0,0.107835743542769,0.424657534246575,0.136986301369863,5,0.507042253521127,0.295774647887324,0.0136986301369863,0,1,0.363636363636364,1
"2021_18_WAS_NYG","NYG","WAS",7,22,1,"WAS",0,-0.321945167757222,0.315789473684211,0.038961038961039,2.36,0.453333333333333,0.333333333333333,0,3,4,0.352941176470588,0.5
"2021_19_ARI_LA","LA","ARI",34,11,1,"LA",1,0.0640796661338167,0.417721518987342,0.10126582278481,4.93421052631579,0.25,0.5,0.0379746835443038,0,0,0.461538461538462,NA
"2021_19_LV_CIN","CIN","LV",26,19,1,"CIN",1,0.102301907917656,0.441558441558442,0.0641025641025641,4,0.467532467532468,0.324675324675325,0.0256410256410256,0,1,0.416666666666667,1
"2021_19_NE_BUF","BUF","NE",47,17,1,"BUF",1,0.529670525137056,0.617647058823529,0.144927536231884,7.19402985074627,0.373134328358209,0.432835820895522,0.0869565217391304,0,0,0.857142857142857,NA
"2021_19_PHI_TB","TB","PHI",31,15,1,"TB",1,0.116203305006258,0.511111111111111,0.0333333333333333,3.92134831460674,0.460674157303371,0.348314606741573,0.0333333333333333,1,1,0.307692307692308,0
"2021_19_PIT_KC","KC","PIT",42,21,1,"KC",1,0.151473867687473,0.524390243902439,0.170731707317073,5.90123456790123,0.530864197530864,0.271604938271605,0.0487804878048781,2,0,0.666666666666667,NA
"2021_19_SF_DAL","DAL","SF",17,23,1,"SF",0,-0.0963260202070013,0.402173913043478,0.0537634408602151,3.37362637362637,0.538461538461538,0.230769230769231,0.021505376344086,1,2,0.357142857142857,0.5
"2021_20_BUF_KC","KC","BUF",42,36,1,"KC",1,0.291871691736331,0.5,0.105263157894737,5.93548387096774,0.494623655913978,0.290322580645161,0.0315789473684211,0,1,0.615384615384615,1
"2021_20_CIN_TEN","TEN","CIN",16,19,1,"CIN",0,-0.124907678359963,0.382352941176471,0.0869565217391304,5.34848484848485,0.378787878787879,0.424242424242424,0.0144927536231884,3,1,0.125,0
"2021_20_LA_TB","TB","LA",27,30,1,"LA",0,-0.177739340716535,0.363636363636364,0.0674157303370786,4.07954545454545,0.647727272727273,0.159090909090909,0.0224719101123595,2,4,0.214285714285714,0.5
"2021_20_SF_GB","GB","SF",10,13,1,"SF",0,-0.199411703171587,0.391891891891892,0.04,3.65277777777778,0.472222222222222,0.277777777777778,0.0133333333333333,1,0,0.416666666666667,NA
"2021_21_CIN_KC","KC","CIN",24,27,1,"CIN",0,0.0163815862827289,0.546511627906977,0.0574712643678161,4.46428571428571,0.511904761904762,0.285714285714286,0.0344827586206897,2,0,0.5,NA
"2021_21_SF_LA","LA","SF",20,17,1,"LA",1,-0.0123312972533194,0.431818181818182,0.0674157303370786,4.6046511627907,0.546511627906977,0.337209302325581,0.0224719101123595,1,1,0.611111111111111,0
"2021_22_LA_CIN","CIN","LA",20,23,1,"LA",0,-0.106545640407599,0.355263157894737,0.0657894736842105,4.01315789473684,0.539473684210526,0.263157894736842,0.0131578947368421,0,3,0.214285714285714,0.333333333333333
"2022_01_BAL_NYJ","NYJ","BAL",9,24,1,"BAL",0,-0.195390233778974,0.363636363636364,0.0404040404040404,3.87755102040816,0.63265306122449,0.173469387755102,0.0101010101010101,2,4,0.142857142857143,0.75
"2022_01_BUF_LA","LA","BUF",10,31,1,"BUF",0,-0.232364764725964,0.390243902439024,0.0487804878048781,3,0.592592592592593,0.222222222222222,0.0121951219512195,3,3,0.461538461538462,0.666666666666667
"2022_01_CLE_CAR","CAR","CLE",24,26,1,"CLE",0,0.0236420275825885,0.36986301369863,0.0540540540540541,3.67605633802817,0.436619718309859,0.267605633802817,0.027027027027027,1,0,0.363636363636364,NA
"2022_01_DEN_SEA","SEA","DEN",17,16,1,"SEA",1,0.0716751341555592,0.454545454545455,0.0746268656716418,3.89230769230769,0.461538461538462,0.292307692307692,0,1,1,0.545454545454545,0
"2022_01_GB_MIN","MIN","GB",23,7,1,"MIN",1,0.0817531679185818,0.41025641025641,0.115384615384615,5.12987012987013,0.428571428571429,0.363636363636364,0.0128205128205128,0,1,0.307692307692308,1
