"game_id","season","week","game_date","home_team","away_team","home_score","away_score","winner","win_location"
"2022_04_MIN_NO",2022,4,"2022-10-02","NO","MIN",25,28,"MIN","away"
"2022_04_NE_GB",2022,4,"2022-10-02","GB","NE",27,24,"GB","home"
"2022_04_NYJ_PIT",2022,4,"2022-10-02","PIT","NYJ",20,24,"NYJ","away"
"2022_04_SEA_DET",2022,4,"2022-10-02","DET","SEA",45,48,"SEA","away"
"2022_04_TEN_IND",2022,4,"2022-10-02","IND","TEN",17,24,"TEN","away"
"2022_04_WAS_DAL",2022,4,"2022-10-02","DAL","WAS",25,10,"DAL","home"
"2022_05_ATL_TB",2022,5,"2022-10-09","TB","ATL",21,15,"TB","home"
"2022_05_CHI_MIN",2022,5,"2022-10-09","MIN","CHI",29,22,"MIN","home"
"2022_05_CIN_BAL",2022,5,"2022-10-09","BAL","CIN",19,17,"BAL","home"
"2022_05_DAL_LA",2022,5,"2022-10-09","LA","DAL",10,22,"DAL","away"
"2022_05_DET_NE",2022,5,"2022-10-09","NE","DET",29,0,"NE","home"
"2022_05_HOU_JAX",2022,5,"2022-10-09","JAX","HOU",6,13,"HOU","away"
"2022_05_IND_DEN",2022,5,"2022-10-06","DEN","IND",9,12,"IND","away"
"2022_05_LAC_CLE",2022,5,"2022-10-09","CLE","LAC",28,30,"LAC","away"
"2022_05_LV_KC",2022,5,"2022-10-10","KC","LV",30,29,"KC","home"
"2022_05_MIA_NYJ",2022,5,"2022-10-09","NYJ","MIA",40,17,"NYJ","home"
"2022_05_NYG_GB",2022,5,"2022-10-09","GB","NYG",22,27,"NYG","away"
"2022_05_PHI_ARI",2022,5,"2022-10-09","ARI","PHI",17,20,"PHI","away"
"2022_05_PIT_BUF",2022,5,"2022-10-09","BUF","PIT",38,3,"BUF","home"
"2022_05_SEA_NO",2022,5,"2022-10-09","NO","SEA",39,32,"NO","home"
"2022_05_SF_CAR",2022,5,"2022-10-09","CAR","SF",15,37,"SF","away"
"2022_05_TEN_WAS",2022,5,"2022-10-09","WAS","TEN",17,21,"TEN","away"
"2022_06_ARI_SEA",2022,6,"2022-10-16","SEA","ARI",19,9,"SEA","home"
"2022_06_BAL_NYG",2022,6,"2022-10-16","NYG","BAL",24,20,"NYG","home"
"2022_06_BUF_KC",2022,6,"2022-10-16","KC","BUF",20,24,"BUF","away"
"2022_06_CAR_LA",2022,6,"2022-10-16","LA","CAR",24,10,"LA","home"
"2022_06_CIN_NO",2022,6,"2022-10-16","NO","CIN",26,30,"CIN","away"
"2022_06_DAL_PHI",2022,6,"2022-10-16","PHI","DAL",26,17,"PHI","home"
"2022_06_DEN_LAC",2022,6,"2022-10-17","LAC","DEN",19,16,"LAC","home"
"2022_06_JAX_IND",2022,6,"2022-10-16","IND","JAX",34,27,"IND","home"
"2022_06_MIN_MIA",2022,6,"2022-10-16","MIA","MIN",16,24,"MIN","away"
"2022_06_NE_CLE",2022,6,"2022-10-16","CLE","NE",15,38,"NE","away"
"2022_06_NYJ_GB",2022,6,"2022-10-16","GB","NYJ",10,27,"NYJ","away"
"2022_06_SF_ATL",2022,6,"2022-10-16","ATL","SF",28,14,"ATL","home"
"2022_06_TB_PIT",2022,6,"2022-10-16","PIT","TB",20,18,"PIT","home"
"2022_06_WAS_CHI",2022,6,"2022-10-13","CHI","WAS",7,12,"WAS","away"
"2022_07_ATL_CIN",2022,7,"2022-10-23","CIN","ATL",35,17,"CIN","home"
"2022_07_CHI_NE",2022,7,"2022-10-24","NE","CHI",14,33,"CHI","away"
"2022_07_CLE_BAL",2022,7,"2022-10-23","BAL","CLE",23,20,"BAL","home"
"2022_07_DET_DAL",2022,7,"2022-10-23","DAL","DET",24,6,"DAL","home"
"2022_07_GB_WAS",2022,7,"2022-10-23","WAS","GB",23,21,"WAS","home"
"2022_07_HOU_LV",2022,7,"2022-10-23","LV","HOU",38,20,"LV","home"
"2022_07_IND_TEN",2022,7,"2022-10-23","TEN","IND",19,10,"TEN","home"
"2022_07_KC_SF",2022,7,"2022-10-23","SF","KC",23,44,"KC","away"
"2022_07_NO_ARI",2022,7,"2022-10-20","ARI","NO",42,34,"ARI","home"
"2022_07_NYG_JAX",2022,7,"2022-10-23","JAX","NYG",17,23,"NYG","away"
"2022_07_NYJ_DEN",2022,7,"2022-10-23","DEN","NYJ",9,16,"NYJ","away"
"2022_07_PIT_MIA",2022,7,"2022-10-23","MIA","PIT",16,10,"MIA","home"
"2022_07_SEA_LAC",2022,7,"2022-10-23","LAC","SEA",23,37,"SEA","away"
"2022_07_TB_CAR",2022,7,"2022-10-23","CAR","TB",21,3,"CAR","home"
"2022_08_ARI_MIN",2022,8,"2022-10-30","MIN","ARI",34,26,"MIN","home"
"2022_08_BAL_TB",2022,8,"2022-10-27","TB","BAL",22,27,"BAL","away"
"2022_08_CAR_ATL",2022,8,"2022-10-30","ATL","CAR",37,34,"ATL","home"
"2022_08_CHI_DAL",2022,8,"2022-10-30","DAL","CHI",49,29,"DAL","home"
"2022_08_CIN_CLE",2022,8,"2022-10-31","CLE","CIN",32,13,"CLE","home"
"2022_08_DEN_JAX",2022,8,"2022-10-30","JAX","DEN",17,21,"DEN","away"
"2022_08_GB_BUF",2022,8,"2022-10-30","BUF","GB",27,17,"BUF","home"
"2022_08_LV_NO",2022,8,"2022-10-30","NO","LV",24,0,"NO","home"
"2022_08_MIA_DET",2022,8,"2022-10-30","DET","MIA",27,31,"MIA","away"
"2022_08_NE_NYJ",2022,8,"2022-10-30","NYJ","NE",17,22,"NE","away"
"2022_08_NYG_SEA",2022,8,"2022-10-30","SEA","NYG",27,13,"SEA","home"
"2022_08_PIT_PHI",2022,8,"2022-10-30","PHI","PIT",35,13,"PHI","home"
"2022_08_SF_LA",2022,8,"2022-10-30","LA","SF",14,31,"SF","away"
"2022_08_TEN_HOU",2022,8,"2022-10-30","HOU","TEN",10,17,"TEN","away"
"2022_08_WAS_IND",2022,8,"2022-10-30","IND","WAS",16,17,"WAS","away"
"2022_09_BAL_NO",2022,9,"2022-11-07","NO","BAL",13,27,"BAL","away"
"2022_09_BUF_NYJ",2022,9,"2022-11-06","NYJ","BUF",20,17,"NYJ","home"
"2022_09_CAR_CIN",2022,9,"2022-11-06","CIN","CAR",42,21,"CIN","home"
"2022_09_GB_DET",2022,9,"2022-11-06","DET","GB",15,9,"DET","home"
"2022_09_IND_NE",2022,9,"2022-11-06","NE","IND",26,3,"NE","home"
"2022_09_LAC_ATL",2022,9,"2022-11-06","ATL","LAC",17,20,"LAC","away"
"2022_09_LA_TB",2022,9,"2022-11-06","TB","LA",16,13,"TB","home"
"2022_09_LV_JAX",2022,9,"2022-11-06","JAX","LV",27,20,"JAX","home"
"2022_09_MIA_CHI",2022,9,"2022-11-06","CHI","MIA",32,35,"MIA","away"
"2022_09_MIN_WAS",2022,9,"2022-11-06","WAS","MIN",17,20,"MIN","away"
"2022_09_PHI_HOU",2022,9,"2022-11-03","HOU","PHI",17,29,"PHI","away"
"2022_09_SEA_ARI",2022,9,"2022-11-06","ARI","SEA",21,31,"SEA","away"
"2022_09_TEN_KC",2022,9,"2022-11-06","KC","TEN",20,17,"KC","home"
"2022_10_ARI_LA",2022,10,"2022-11-13","LA","ARI",17,27,"ARI","away"
"2022_10_ATL_CAR",2022,10,"2022-11-10","CAR","ATL",25,15,"CAR","home"
"2022_10_CLE_MIA",2022,10,"2022-11-13","MIA","CLE",39,17,"MIA","home"
"2022_10_DAL_GB",2022,10,"2022-11-13","GB","DAL",31,28,"GB","home"
"2022_10_DEN_TEN",2022,10,"2022-11-13","TEN","DEN",17,10,"TEN","home"
"2022_10_DET_CHI",2022,10,"2022-11-13","CHI","DET",30,31,"DET","away"
"2022_10_HOU_NYG",2022,10,"2022-11-13","NYG","HOU",24,16,"NYG","home"
"2022_10_IND_LV",2022,10,"2022-11-13","LV","IND",20,25,"IND","away"
"2022_10_JAX_KC",2022,10,"2022-11-13","KC","JAX",27,17,"KC","home"
"2022_10_LAC_SF",2022,10,"2022-11-13","SF","LAC",22,16,"SF","home"
"2022_10_MIN_BUF",2022,10,"2022-11-13","BUF","MIN",30,33,"MIN","away"
"2022_10_NO_PIT",2022,10,"2022-11-13","PIT","NO",20,10,"PIT","home"
"2022_10_SEA_TB",2022,10,"2022-11-13","TB","SEA",21,16,"TB","home"
"2022_10_WAS_PHI",2022,10,"2022-11-14","PHI","WAS",21,32,"WAS","away"
"2022_11_CAR_BAL",2022,11,"2022-11-20","BAL","CAR",13,3,"BAL","home"
"2022_11_CHI_ATL",2022,11,"2022-11-20","ATL","CHI",27,24,"ATL","home"
"2022_11_CIN_PIT",2022,11,"2022-11-20","PIT","CIN",30,37,"CIN","away"
"2022_11_CLE_BUF",2022,11,"2022-11-20","BUF","CLE",31,23,"BUF","home"
"2022_11_DAL_MIN",2022,11,"2022-11-20","MIN","DAL",3,40,"DAL","away"
"2022_11_DET_NYG",2022,11,"2022-11-20","NYG","DET",18,31,"DET","away"
"2022_11_KC_LAC",2022,11,"2022-11-20","LAC","KC",27,30,"KC","away"
"2022_11_LA_NO",2022,11,"2022-11-20","NO","LA",27,20,"NO","home"
"2022_11_LV_DEN",2022,11,"2022-11-20","DEN","LV",16,22,"LV","away"
"2022_11_NYJ_NE",2022,11,"2022-11-20","NE","NYJ",10,3,"NE","home"
"2022_11_PHI_IND",2022,11,"2022-11-20","IND","PHI",16,17,"PHI","away"
"2022_11_SF_ARI",2022,11,"2022-11-21","ARI","SF",10,38,"SF","away"
"2022_11_TEN_GB",2022,11,"2022-11-17","GB","TEN",17,27,"TEN","away"
"2022_11_WAS_HOU",2022,11,"2022-11-20","HOU","WAS",10,23,"WAS","away"
"2022_12_ATL_WAS",2022,12,"2022-11-27","WAS","ATL",19,13,"WAS","home"
"2022_12_BAL_JAX",2022,12,"2022-11-27","JAX","BAL",28,27,"JAX","home"
"2022_12_BUF_DET",2022,12,"2022-11-24","DET","BUF",25,28,"BUF","away"
"2022_12_CHI_NYJ",2022,12,"2022-11-27","NYJ","CHI",31,10,"NYJ","home"
"2022_12_CIN_TEN",2022,12,"2022-11-27","TEN","CIN",16,20,"CIN","away"
"2022_12_DEN_CAR",2022,12,"2022-11-27","CAR","DEN",23,10,"CAR","home"
"2022_12_GB_PHI",2022,12,"2022-11-27","PHI","GB",40,33,"PHI","home"
"2022_12_HOU_MIA",2022,12,"2022-11-27","MIA","HOU",30,15,"MIA","home"
"2022_12_LAC_ARI",2022,12,"2022-11-27","ARI","LAC",24,25,"LAC","away"
"2022_12_LA_KC",2022,12,"2022-11-27","KC","LA",26,10,"KC","home"
"2022_12_LV_SEA",2022,12,"2022-11-27","SEA","LV",34,40,"LV","away"
"2022_12_NE_MIN",2022,12,"2022-11-24","MIN","NE",33,26,"MIN","home"
"2022_12_NO_SF",2022,12,"2022-11-27","SF","NO",13,0,"SF","home"
"2022_12_NYG_DAL",2022,12,"2022-11-24","DAL","NYG",28,20,"DAL","home"
"2022_12_PIT_IND",2022,12,"2022-11-28","IND","PIT",17,24,"PIT","away"
"2022_12_TB_CLE",2022,12,"2022-11-27","CLE","TB",23,17,"CLE","home"
"2022_13_BUF_NE",2022,13,"2022-12-01","NE","BUF",10,24,"BUF","away"
"2022_13_CLE_HOU",2022,13,"2022-12-04","HOU","CLE",14,27,"CLE","away"
"2022_13_DEN_BAL",2022,13,"2022-12-04","BAL","DEN",10,9,"BAL","home"
"2022_13_GB_CHI",2022,13,"2022-12-04","CHI","GB",19,28,"GB","away"
"2022_13_IND_DAL",2022,13,"2022-12-04","DAL","IND",54,19,"DAL","home"
"2022_13_JAX_DET",2022,13,"2022-12-04","DET","JAX",40,14,"DET","home"
"2022_13_KC_CIN",2022,13,"2022-12-04","CIN","KC",27,24,"CIN","home"
"2022_13_LAC_LV",2022,13,"2022-12-04","LV","LAC",27,20,"LV","home"
"2022_13_MIA_SF",2022,13,"2022-12-04","SF","MIA",33,17,"SF","home"
"2022_13_NO_TB",2022,13,"2022-12-05","TB","NO",17,16,"TB","home"
"2022_13_NYJ_MIN",2022,13,"2022-12-04","MIN","NYJ",27,22,"MIN","home"
"2022_13_PIT_ATL",2022,13,"2022-12-04","ATL","PIT",16,19,"PIT","away"
"2022_13_SEA_LA",2022,13,"2022-12-04","LA","SEA",23,27,"SEA","away"
"2022_13_TEN_PHI",2022,13,"2022-12-04","PHI","TEN",35,10,"PHI","home"
"2022_13_WAS_NYG",2022,13,"2022-12-04","NYG","WAS",20,20,"tie","tie"
"2022_14_BAL_PIT",2022,14,"2022-12-11","PIT","BAL",14,16,"BAL","away"
"2022_14_CAR_SEA",2022,14,"2022-12-11","SEA","CAR",24,30,"CAR","away"
"2022_14_CLE_CIN",2022,14,"2022-12-11","CIN","CLE",23,10,"CIN","home"
"2022_14_HOU_DAL",2022,14,"2022-12-11","DAL","HOU",27,23,"DAL","home"
"2022_14_JAX_TEN",2022,14,"2022-12-11","TEN","JAX",22,36,"JAX","away"
"2022_14_KC_DEN",2022,14,"2022-12-11","DEN","KC",28,34,"KC","away"
"2022_14_LV_LA",2022,14,"2022-12-08","LA","LV",17,16,"LA","home"
"2022_14_MIA_LAC",2022,14,"2022-12-11","LAC","MIA",23,17,"LAC","home"
"2022_14_MIN_DET",2022,14,"2022-12-11","DET","MIN",34,23,"DET","home"
"2022_14_NE_ARI",2022,14,"2022-12-12","ARI","NE",13,27,"NE","away"
"2022_14_NYJ_BUF",2022,14,"2022-12-11","BUF","NYJ",20,12,"BUF","home"
"2022_14_PHI_NYG",2022,14,"2022-12-11","NYG","PHI",22,48,"PHI","away"
"2022_14_TB_SF",2022,14,"2022-12-11","SF","TB",35,7,"SF","home"
"2022_15_ARI_DEN",2022,15,"2022-12-18","DEN","ARI",24,15,"DEN","home"
"2022_15_ATL_NO",2022,15,"2022-12-18","NO","ATL",21,18,"NO","home"
"2022_15_BAL_CLE",2022,15,"2022-12-17","CLE","BAL",13,3,"CLE","home"
"2022_15_CIN_TB",2022,15,"2022-12-18","TB","CIN",23,34,"CIN","away"
"2022_15_DAL_JAX",2022,15,"2022-12-18","JAX","DAL",40,34,"JAX","home"
"2022_15_DET_NYJ",2022,15,"2022-12-18","NYJ","DET",17,20,"DET","away"
"2022_15_IND_MIN",2022,15,"2022-12-17","MIN","IND",39,36,"MIN","home"
"2022_15_KC_HOU",2022,15,"2022-12-18","HOU","KC",24,30,"KC","away"
"2022_15_LA_GB",2022,15,"2022-12-19","GB","LA",24,12,"GB","home"
"2022_15_MIA_BUF",2022,15,"2022-12-17","BUF","MIA",32,29,"BUF","home"
"2022_15_NE_LV",2022,15,"2022-12-18","LV","NE",30,24,"LV","home"
"2022_15_NYG_WAS",2022,15,"2022-12-18","WAS","NYG",12,20,"NYG","away"
"2022_15_PHI_CHI",2022,15,"2022-12-18","CHI","PHI",20,25,"PHI","away"
"2022_15_PIT_CAR",2022,15,"2022-12-18","CAR","PIT",16,24,"PIT","away"
"2022_15_SF_SEA",2022,15,"2022-12-15","SEA","SF",13,21,"SF","away"
"2022_15_TEN_LAC",2022,15,"2022-12-18","LAC","TEN",17,14,"LAC","home"
"2022_16_ATL_BAL",2022,16,"2022-12-24","BAL","ATL",17,9,"BAL","home"
"2022_16_BUF_CHI",2022,16,"2022-12-24","CHI","BUF",13,35,"BUF","away"
"2022_16_CIN_NE",2022,16,"2022-12-24","NE","CIN",18,22,"CIN","away"
"2022_16_DEN_LA",2022,16,"2022-12-25","LA","DEN",51,14,"LA","home"
"2022_16_DET_CAR",2022,16,"2022-12-24","CAR","DET",37,23,"CAR","home"
"2022_16_GB_MIA",2022,16,"2022-12-25","MIA","GB",20,26,"GB","away"
"2022_16_HOU_TEN",2022,16,"2022-12-24","TEN","HOU",14,19,"HOU","away"
"2022_16_JAX_NYJ",2022,16,"2022-12-22","NYJ","JAX",3,19,"JAX","away"
"2022_16_LAC_IND",2022,16,"2022-12-26","IND","LAC",3,20,"LAC","away"
"2022_16_LV_PIT",2022,16,"2022-12-24","PIT","LV",13,10,"PIT","home"
"2022_16_NO_CLE",2022,16,"2022-12-24","CLE","NO",10,17,"NO","away"
"2022_16_NYG_MIN",2022,16,"2022-12-24","MIN","NYG",27,24,"MIN","home"
"2022_16_PHI_DAL",2022,16,"2022-12-24","DAL","PHI",40,34,"DAL","home"
"2022_16_SEA_KC",2022,16,"2022-12-24","KC","SEA",24,10,"KC","home"
"2022_16_TB_ARI",2022,16,"2022-12-25","ARI","TB",16,19,"TB","away"
"2022_16_WAS_SF",2022,16,"2022-12-24","SF","WAS",37,20,"SF","home"
"2022_17_ARI_ATL",2022,17,"2023-01-01","ATL","ARI",20,19,"ATL","home"
"2022_17_CAR_TB",2022,17,"2023-01-01","TB","CAR",30,24,"TB","home"
"2022_17_CHI_DET",2022,17,"2023-01-01","DET","CHI",41,10,"DET","home"
"2022_17_CLE_WAS",2022,17,"2023-01-01","WAS","CLE",10,24,"CLE","away"
"2022_17_DAL_TEN",2022,17,"2022-12-29","TEN","DAL",13,27,"DAL","away"
"2022_17_DEN_KC",2022,17,"2023-01-01","KC","DEN",27,24,"KC","home"
"2022_17_IND_NYG",2022,17,"2023-01-01","NYG","IND",38,10,"NYG","home"
"2022_17_JAX_HOU",2022,17,"2023-01-01","HOU","JAX",3,31,"JAX","away"
"2022_17_LA_LAC",2022,17,"2023-01-01","LAC","LA",31,10,"LAC","home"
"2022_17_MIA_NE",2022,17,"2023-01-01","NE","MIA",23,21,"NE","home"
"2022_17_MIN_GB",2022,17,"2023-01-01","GB","MIN",41,17,"GB","home"
"2022_17_NO_PHI",2022,17,"2023-01-01","PHI","NO",10,20,"NO","away"
"2022_17_NYJ_SEA",2022,17,"2023-01-01","SEA","NYJ",23,6,"SEA","home"
"2022_17_PIT_BAL",2022,17,"2023-01-01","BAL","PIT",13,16,"PIT","away"
"2022_17_SF_LV",2022,17,"2023-01-01","LV","SF",34,37,"SF","away"
"2022_18_ARI_SF",2022,18,"2023-01-08","SF","ARI",38,13,"SF","home"
"2022_18_BAL_CIN",2022,18,"2023-01-08","CIN","BAL",27,16,"CIN","home"
"2022_18_CAR_NO",2022,18,"2023-01-08","NO","CAR",7,10,"CAR","away"
"2022_18_CLE_PIT",2022,18,"2023-01-08","PIT","CLE",28,14,"PIT","home"
"2022_18_DAL_WAS",2022,18,"2023-01-08","WAS","DAL",26,6,"WAS","home"
"2022_18_DET_GB",2022,18,"2023-01-08","GB","DET",16,20,"DET","away"
"2022_18_HOU_IND",2022,18,"2023-01-08","IND","HOU",31,32,"HOU","away"
"2022_18_KC_LV",2022,18,"2023-01-07","LV","KC",13,31,"KC","away"
"2022_18_LAC_DEN",2022,18,"2023-01-08","DEN","LAC",31,28,"DEN","home"
"2022_18_LA_SEA",2022,18,"2023-01-08","SEA","LA",19,16,"SEA","home"
"2022_18_MIN_CHI",2022,18,"2023-01-08","CHI","MIN",13,29,"MIN","away"
"2022_18_NE_BUF",2022,18,"2023-01-08","BUF","NE",35,23,"BUF","home"
"2022_18_NYG_PHI",2022,18,"2023-01-08","PHI","NYG",22,16,"PHI","home"
"2022_18_NYJ_MIA",2022,18,"2023-01-08","MIA","NYJ",11,6,"MIA","home"
"2022_18_TB_ATL",2022,18,"2023-01-08","ATL","TB",30,17,"ATL","home"
"2022_18_TEN_JAX",2022,18,"2023-01-07","JAX","TEN",20,16,"JAX","home"
"2022_19_BAL_CIN",2022,19,"2023-01-15","CIN","BAL",24,17,"CIN","home"
"2022_19_DAL_TB",2022,19,"2023-01-16","TB","DAL",14,31,"DAL","away"
"2022_19_LAC_JAX",2022,19,"2023-01-14","JAX","LAC",31,30,"JAX","home"
"2022_19_MIA_BUF",2022,19,"2023-01-15","BUF","MIA",34,31,"BUF","home"
"2022_19_NYG_MIN",2022,19,"2023-01-15","MIN","NYG",24,31,"NYG","away"
"2022_19_SEA_SF",2022,19,"2023-01-14","SF","SEA",41,23,"SF","home"
"2022_20_CIN_BUF",2022,20,"2023-01-22","BUF","CIN",10,27,"CIN","away"
"2022_20_DAL_SF",2022,20,"2023-01-22","SF","DAL",19,12,"SF","home"
"2022_20_JAX_KC",2022,20,"2023-01-21","KC","JAX",27,20,"KC","home"
"2022_20_NYG_PHI",2022,20,"2023-01-21","PHI","NYG",38,7,"PHI","home"
"2022_21_CIN_KC",2022,21,"2023-01-29","KC","CIN",23,20,"KC","home"
"2022_21_SF_PHI",2022,21,"2023-01-29","PHI","SF",31,7,"PHI","home"
"2022_22_KC_PHI",2022,22,"2023-02-12","PHI","KC",35,38,"KC","away"
"2023_01_ARI_WAS",2023,1,"2023-09-10","WAS","ARI",20,16,"WAS","home"
"2023_01_BUF_NYJ",2023,1,"2023-09-11","NYJ","BUF",22,16,"NYJ","home"
"2023_01_CAR_ATL",2023,1,"2023-09-10","ATL","CAR",24,10,"ATL","home"
"2023_01_CIN_CLE",2023,1,"2023-09-10","CLE","CIN",24,3,"CLE","home"
"2023_01_DAL_NYG",2023,1,"2023-09-10","NYG","DAL",0,40,"DAL","away"
"2023_01_DET_KC",2023,1,"2023-09-07","KC","DET",20,21,"DET","away"
"2023_01_GB_CHI",2023,1,"2023-09-10","CHI","GB",20,38,"GB","away"
"2023_01_HOU_BAL",2023,1,"2023-09-10","BAL","HOU",25,9,"BAL","home"
"2023_01_JAX_IND",2023,1,"2023-09-10","IND","JAX",21,31,"JAX","away"
"2023_01_LA_SEA",2023,1,"2023-09-10","SEA","LA",13,30,"LA","away"
"2023_01_LV_DEN",2023,1,"2023-09-10","DEN","LV",16,17,"LV","away"
"2023_01_MIA_LAC",2023,1,"2023-09-10","LAC","MIA",34,36,"MIA","away"
"2023_01_PHI_NE",2023,1,"2023-09-10","NE","PHI",20,25,"PHI","away"
"2023_01_SF_PIT",2023,1,"2023-09-10","PIT","SF",7,30,"SF","away"
"2023_01_TB_MIN",2023,1,"2023-09-10","MIN","TB",17,20,"TB","away"
"2023_01_TEN_NO",2023,1,"2023-09-10","NO","TEN",16,15,"NO","home"
"2023_02_BAL_CIN",2023,2,"2023-09-17","CIN","BAL",24,27,"BAL","away"
"2023_02_CHI_TB",2023,2,"2023-09-17","TB","CHI",27,17,"TB","home"
"2023_02_CLE_PIT",2023,2,"2023-09-18","PIT","CLE",26,22,"PIT","home"
"2023_02_GB_ATL",2023,2,"2023-09-17","ATL","GB",25,24,"ATL","home"
"2023_02_IND_HOU",2023,2,"2023-09-17","HOU","IND",20,31,"IND","away"
"2023_02_KC_JAX",2023,2,"2023-09-17","JAX","KC",9,17,"KC","away"
"2023_02_LAC_TEN",2023,2,"2023-09-17","TEN","LAC",27,24,"TEN","home"
"2023_02_LV_BUF",2023,2,"2023-09-17","BUF","LV",38,10,"BUF","home"
"2023_02_MIA_NE",2023,2,"2023-09-17","NE","MIA",17,24,"MIA","away"
"2023_02_MIN_PHI",2023,2,"2023-09-14","PHI","MIN",34,28,"PHI","home"
"2023_02_NO_CAR",2023,2,"2023-09-18","CAR","NO",17,20,"NO","away"
"2023_02_NYG_ARI",2023,2,"2023-09-17","ARI","NYG",28,31,"NYG","away"
"2023_02_NYJ_DAL",2023,2,"2023-09-17","DAL","NYJ",30,10,"DAL","home"
"2023_02_SEA_DET",2023,2,"2023-09-17","DET","SEA",31,37,"SEA","away"
"2023_02_SF_LA",2023,2,"2023-09-17","LA","SF",23,30,"SF","away"
"2023_02_WAS_DEN",2023,2,"2023-09-17","DEN","WAS",33,35,"WAS","away"
"2023_03_ATL_DET",2023,3,"2023-09-24","DET","ATL",20,6,"DET","home"
"2023_03_BUF_WAS",2023,3,"2023-09-24","WAS","BUF",3,37,"BUF","away"
"2023_03_CAR_SEA",2023,3,"2023-09-24","SEA","CAR",37,27,"SEA","home"
"2023_03_CHI_KC",2023,3,"2023-09-24","KC","CHI",41,10,"KC","home"
"2023_03_DAL_ARI",2023,3,"2023-09-24","ARI","DAL",28,16,"ARI","home"
"2023_03_DEN_MIA",2023,3,"2023-09-24","MIA","DEN",70,20,"MIA","home"
"2023_03_HOU_JAX",2023,3,"2023-09-24","JAX","HOU",17,37,"HOU","away"
"2023_03_IND_BAL",2023,3,"2023-09-24","BAL","IND",19,22,"IND","away"
"2023_03_LAC_MIN",2023,3,"2023-09-24","MIN","LAC",24,28,"LAC","away"
"2023_03_LA_CIN",2023,3,"2023-09-25","CIN","LA",19,16,"CIN","home"
"2023_03_NE_NYJ",2023,3,"2023-09-24","NYJ","NE",10,15,"NE","away"
"2023_03_NO_GB",2023,3,"2023-09-24","GB","NO",18,17,"GB","home"
"2023_03_NYG_SF",2023,3,"2023-09-21","SF","NYG",30,12,"SF","home"
"2023_03_PHI_TB",2023,3,"2023-09-25","TB","PHI",11,25,"PHI","away"
"2023_03_PIT_LV",2023,3,"2023-09-24","LV","PIT",18,23,"PIT","away"
"2023_03_TEN_CLE",2023,3,"2023-09-24","CLE","TEN",27,3,"CLE","home"
"2023_04_ARI_SF",2023,4,"2023-10-01","SF","ARI",35,16,"SF","home"
"2023_04_ATL_JAX",2023,4,"2023-10-01","JAX","ATL",23,7,"JAX","home"
"2023_04_BAL_CLE",2023,4,"2023-10-01","CLE","BAL",3,28,"BAL","away"
"2023_04_CIN_TEN",2023,4,"2023-10-01","TEN","CIN",27,3,"TEN","home"
"2023_04_DEN_CHI",2023,4,"2023-10-01","CHI","DEN",28,31,"DEN","away"
"2023_04_DET_GB",2023,4,"2023-09-28","GB","DET",20,34,"DET","away"
"2023_04_KC_NYJ",2023,4,"2023-10-01","NYJ","KC",20,23,"KC","away"
"2023_04_LA_IND",2023,4,"2023-10-01","IND","LA",23,29,"LA","away"
"2023_04_LV_LAC",2023,4,"2023-10-01","LAC","LV",24,17,"LAC","home"
"2023_04_MIA_BUF",2023,4,"2023-10-01","BUF","MIA",48,20,"BUF","home"
"2023_04_MIN_CAR",2023,4,"2023-10-01","CAR","MIN",13,21,"MIN","away"
"2023_04_NE_DAL",2023,4,"2023-10-01","DAL","NE",38,3,"DAL","home"
"2023_04_PIT_HOU",2023,4,"2023-10-01","HOU","PIT",30,6,"HOU","home"
"2023_04_SEA_NYG",2023,4,"2023-10-02","NYG","SEA",3,24,"SEA","away"
"2023_04_TB_NO",2023,4,"2023-10-01","NO","TB",9,26,"TB","away"
"2023_04_WAS_PHI",2023,4,"2023-10-01","PHI","WAS",34,31,"PHI","home"
"2023_05_BAL_PIT",2023,5,"2023-10-08","PIT","BAL",17,10,"PIT","home"
"2023_05_CAR_DET",2023,5,"2023-10-08","DET","CAR",42,24,"DET","home"
"2023_05_CHI_WAS",2023,5,"2023-10-05","WAS","CHI",20,40,"CHI","away"
"2023_05_CIN_ARI",2023,5,"2023-10-08","ARI","CIN",20,34,"CIN","away"
"2023_05_DAL_SF",2023,5,"2023-10-08","SF","DAL",42,10,"SF","home"
"2023_05_GB_LV",2023,5,"2023-10-09","LV","GB",17,13,"LV","home"
"2023_05_HOU_ATL",2023,5,"2023-10-08","ATL","HOU",21,19,"ATL","home"
"2023_05_JAX_BUF",2023,5,"2023-10-08","BUF","JAX",20,25,"JAX","away"
"2023_05_KC_MIN",2023,5,"2023-10-08","MIN","KC",20,27,"KC","away"
"2023_05_NO_NE",2023,5,"2023-10-08","NE","NO",0,34,"NO","away"
"2023_05_NYG_MIA",2023,5,"2023-10-08","MIA","NYG",31,16,"MIA","home"
"2023_05_NYJ_DEN",2023,5,"2023-10-08","DEN","NYJ",21,31,"NYJ","away"
"2023_05_PHI_LA",2023,5,"2023-10-08","LA","PHI",14,23,"PHI","away"
"2023_05_TEN_IND",2023,5,"2023-10-08","IND","TEN",23,16,"IND","home"
"2023_06_ARI_LA",2023,6,"2023-10-15","LA","ARI",26,9,"LA","home"
"2023_06_BAL_TEN",2023,6,"2023-10-15","TEN","BAL",16,24,"BAL","away"
